id,bod,datum,votes_pro,votes_proti,votes_zdrzel,votes_nehlasoval,prihlaseno,vysledek,nazev
54993,8,1315692000,120,1,17,4,142,A,Vl.n.z.o%20mezin%E1rodn%ED%20pomoci%20p%u0159i%20vym%E1h%E1n%ED%20fin.pohled%E1vek%20-%20EU
54994,8,1315692000,130,0,10,2,142,A,Vl.n.z.o%20mezin%E1rodn%ED%20pomoci%20p%u0159i%20vym%E1h%E1n%ED%20fin.pohled%E1vek%20-%20EU
54995,9,1315692000,127,0,16,1,144,A,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
54996,9,1315692000,136,0,8,1,145,A,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
54997,9,1315692000,25,112,8,1,146,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
54998,9,1315692000,27,110,9,1,147,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
54999,9,1315692000,25,115,8,1,149,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55000,9,1315692000,135,2,11,2,150,A,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55001,9,1315692000,9,131,9,2,151,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55002,9,1315692000,4,138,8,1,151,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55003,9,1315692000,24,111,12,6,153,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55004,9,1315692000,19,124,10,0,153,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55005,9,1315692000,15,117,17,4,153,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55006,9,1315692000,13,123,14,3,153,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55007,9,1315692000,32,94,18,9,153,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55008,9,1315692000,89,43,19,4,155,A,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55009,9,1315692000,61,78,11,5,155,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55010,9,1315692000,24,116,9,6,155,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55011,9,1315692000,10,132,11,2,155,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55012,9,1315692000,33,109,11,2,155,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55013,9,1315692000,145,4,6,0,155,A,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55014,9,1315692000,24,123,8,0,155,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55015,9,1315692000,17,123,9,6,155,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55016,9,1315692000,69,56,26,4,155,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55017,9,1315692000,35,111,7,1,154,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55018,9,1315692000,35,109,10,0,154,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55019,9,1315692000,28,116,8,2,154,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55020,9,1315692000,35,111,8,0,154,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55021,9,1315692000,33,111,9,1,154,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55022,9,1315692000,33,109,11,1,154,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55023,9,1315692000,34,111,8,1,154,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55024,9,1315692000,32,107,13,2,154,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55025,9,1315692000,15,126,11,2,154,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55026,9,1315692000,81,55,15,3,154,A,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55027,9,1315692000,83,58,13,1,155,A,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55028,9,1315692000,134,8,9,2,153,A,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55029,9,1315692000,145,0,6,3,154,A,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
55030,10,1315692000,105,0,44,0,149,A,Novela%20z.o%20podpo%u0159e%20v%FDzkumu%2Cexperiment%E1ln%EDho%20v%FDvoje%20a%20inovac%ED
55031,10,1315692000,115,2,32,0,149,A,Novela%20z.o%20podpo%u0159e%20v%FDzkumu%2Cexperiment%E1ln%EDho%20v%FDvoje%20a%20inovac%ED
55032,10,1315692000,114,0,36,0,150,A,Novela%20z.o%20podpo%u0159e%20v%FDzkumu%2Cexperiment%E1ln%EDho%20v%FDvoje%20a%20inovac%ED
55033,10,1315692000,121,3,26,0,150,A,Novela%20z.o%20podpo%u0159e%20v%FDzkumu%2Cexperiment%E1ln%EDho%20v%FDvoje%20a%20inovac%ED
55034,11,1315692000,55,77,21,0,153,R,Novela%20z.%20o%20zru%u0161en%ED%20Fondu%20n%E1rodn%EDho%20majetku
55035,11,1315692000,142,1,12,0,155,A,Novela%20z.%20o%20zru%u0161en%ED%20Fondu%20n%E1rodn%EDho%20majetku
55036,11,1315692000,105,16,16,18,155,A,Novela%20z.%20o%20zru%u0161en%ED%20Fondu%20n%E1rodn%EDho%20majetku
55037,11,1315692000,85,60,1,2,148,A,Novela%20z.%20o%20zru%u0161en%ED%20Fondu%20n%E1rodn%EDho%20majetku
55038,12,1315692000,124,0,25,0,149,A,Novela%20z.%20o%20nemocensk%E9m%20poji%u0161t%u011Bn%ED
55039,12,1315692000,139,1,12,1,153,A,Novela%20z.%20o%20nemocensk%E9m%20poji%u0161t%u011Bn%ED
55040,12,1315692000,145,0,9,0,154,A,Novela%20z.%20o%20nemocensk%E9m%20poji%u0161t%u011Bn%ED
55041,12,1315692000,149,0,5,1,155,A,Novela%20z.%20o%20nemocensk%E9m%20poji%u0161t%u011Bn%ED
55042,12,1315692000,149,0,6,0,155,A,Novela%20z.%20o%20nemocensk%E9m%20poji%u0161t%u011Bn%ED
55043,12,1315692000,147,0,8,0,155,A,Novela%20z.%20o%20nemocensk%E9m%20poji%u0161t%u011Bn%ED
55044,12,1315692000,149,1,4,1,155,A,Novela%20z.%20o%20nemocensk%E9m%20poji%u0161t%u011Bn%ED
55045,13,1315692000,15,65,51,31,162,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55046,13,1315692000,151,0,11,0,162,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55047,13,1315692000,64,94,4,0,162,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55048,13,1315692000,113,19,26,4,162,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55049,13,1315692000,155,0,5,1,161,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55050,13,1315692000,129,1,30,2,162,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55051,13,1315692000,58,88,11,5,162,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55052,13,1315692000,58,94,9,1,162,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55053,13,1315692000,53,49,41,17,160,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55054,13,1315692000,40,51,50,21,162,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55055,13,1315692000,91,8,50,13,162,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55056,13,1315692000,118,5,32,7,162,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55057,13,1315692000,147,4,10,1,162,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55058,13,1315692000,94,39,25,4,162,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55059,13,1315692000,92,41,24,5,162,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55060,13,1315692000,154,1,7,0,162,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55061,13,1315692000,28,89,22,22,161,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55062,13,1315692000,154,0,7,1,162,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55063,13,1315692000,62,90,8,2,162,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55064,13,1315692000,112,28,15,7,162,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55065,13,1315692000,118,32,8,4,162,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55066,13,1315692000,35,102,11,13,161,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55067,13,1315692000,48,70,21,23,162,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55068,13,1315692000,79,67,8,8,162,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55069,13,1315692000,7,1,147,0,155,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55070,13,1315692000,138,6,8,3,155,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55071,13,1315692000,82,64,3,7,156,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55072,13,1315692000,111,15,30,2,158,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55073,13,1315692000,84,60,3,10,157,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55074,13,1315692000,22,79,33,24,158,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55075,13,1315692000,98,51,5,3,157,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55076,13,1315692000,123,5,30,0,158,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55077,13,1315692000,99,49,9,0,157,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55078,13,1315692000,41,88,8,20,157,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55079,13,1315692000,116,35,3,3,157,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55080,13,1315692000,25,120,6,4,155,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55081,13,1315692000,89,57,4,6,156,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55082,13,1315692000,97,48,8,1,154,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55083,13,1315692000,13,101,28,12,154,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55084,13,1315692000,65,82,3,5,155,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55085,13,1315692000,19,111,21,5,156,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55086,13,1315692000,73,68,6,9,156,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55087,13,1315692000,93,39,23,3,158,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55088,13,1315692000,95,10,24,31,160,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55089,13,1315692000,92,63,1,4,160,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
55090,0,1315692000,85,1,11,0,97,A,%20
55091,0,1315692000,42,57,8,11,118,R,Po%u0159ad%20sch%u016Fze
55092,0,1315692000,76,16,22,8,122,A,Po%u0159ad%20sch%u016Fze
55093,0,1315692000,69,19,24,11,123,A,Po%u0159ad%20sch%u016Fze
55094,0,1315692000,71,40,16,0,127,A,Po%u0159ad%20sch%u016Fze
55095,1,1315692000,102,4,18,9,133,A,Vl.n.z.%20o%20Finan%u010Dn%ED%20spr%E1v%u011B%20%u010Cesk%E9%20republiky
55096,1,1315692000,76,24,31,3,134,A,Vl.n.z.%20o%20Finan%u010Dn%ED%20spr%E1v%u011B%20%u010Cesk%E9%20republiky
55097,2,1315692000,107,4,20,4,135,A,Vl.n.z.%20v%20souvislosti%20s%20p%u0159ijet%EDm%20z%E1kona%20o%20Finan%u010Dn%ED%20spr%E1v%u011B%20%u010CR
55098,2,1315692000,77,19,33,6,135,A,Vl.n.z.%20v%20souvislosti%20s%20p%u0159ijet%EDm%20z%E1kona%20o%20Finan%u010Dn%ED%20spr%E1v%u011B%20%u010CR
55099,2,1315692000,99,24,11,0,134,A,Vl.n.z.%20v%20souvislosti%20s%20p%u0159ijet%EDm%20z%E1kona%20o%20Finan%u010Dn%ED%20spr%E1v%u011B%20%u010CR
55100,2,1315692000,35,81,15,5,136,R,Vl.n.z.%20v%20souvislosti%20s%20p%u0159ijet%EDm%20z%E1kona%20o%20Finan%u010Dn%ED%20spr%E1v%u011B%20%u010CR
55101,2,1315692000,79,18,31,8,136,A,Vl.n.z.%20v%20souvislosti%20s%20p%u0159ijet%EDm%20z%E1kona%20o%20Finan%u010Dn%ED%20spr%E1v%u011B%20%u010CR
55102,3,1315692000,99,7,18,7,131,A,Vl.n.z.%20o%20Celn%ED%20spr%E1v%u011B%20%u010Cesk%E9%20republiky%20-%20EU
55103,3,1315692000,118,3,11,0,132,A,Vl.n.z.%20o%20Celn%ED%20spr%E1v%u011B%20%u010Cesk%E9%20republiky%20-%20EU
55104,3,1315692000,72,21,30,9,132,A,Vl.n.z.%20o%20Celn%ED%20spr%E1v%u011B%20%u010Cesk%E9%20republiky%20-%20EU
55105,4,1315692000,95,14,21,1,131,A,Vl.n.z.%20v%20souvislosti%20s%20p%u0159ijet%EDm%20z%E1kona%20o%20Celn%ED%20spr%E1v%u011B%20%u010CR
55106,4,1315692000,73,19,34,5,131,A,Vl.n.z.%20v%20souvislosti%20s%20p%u0159ijet%EDm%20z%E1kona%20o%20Celn%ED%20spr%E1v%u011B%20%u010CR
55107,0,1307829600,114,0,54,0,168,A,%20
55108,0,1307829600,97,74,2,0,173,A,Po%u0159ad%20sch%u016Fze
55109,0,1307829600,127,20,11,21,179,A,Po%u0159ad%20sch%u016Fze
55110,0,1307829600,125,22,13,19,179,A,Po%u0159ad%20sch%u016Fze
55111,0,1307829600,104,19,33,25,181,A,Po%u0159ad%20sch%u016Fze
55112,0,1307829600,173,3,6,0,182,A,Po%u0159ad%20sch%u016Fze
55113,0,1307829600,79,85,9,9,182,R,Po%u0159ad%20sch%u016Fze
55114,0,1307829600,79,75,15,13,182,R,Po%u0159ad%20sch%u016Fze
55115,0,1307829600,76,83,10,14,183,R,Po%u0159ad%20sch%u016Fze
55116,0,1307829600,78,86,10,10,184,R,Po%u0159ad%20sch%u016Fze
55117,0,1307829600,79,90,8,8,185,R,Po%u0159ad%20sch%u016Fze
55118,0,1307829600,78,95,8,4,185,R,Po%u0159ad%20sch%u016Fze
55119,0,1307829600,78,97,7,3,185,R,Po%u0159ad%20sch%u016Fze
55120,0,1307829600,77,84,13,11,185,R,Po%u0159ad%20sch%u016Fze
55121,0,1307829600,173,6,5,0,184,A,Po%u0159ad%20sch%u016Fze
55122,0,1307829600,78,73,19,15,185,R,Po%u0159ad%20sch%u016Fze
55123,0,1307829600,139,13,11,21,184,A,Po%u0159ad%20sch%u016Fze
55124,0,1307829600,110,19,31,25,185,A,Po%u0159ad%20sch%u016Fze
55125,0,1307829600,78,99,6,2,185,R,Po%u0159ad%20sch%u016Fze
55126,0,1307829600,104,50,27,3,184,A,Po%u0159ad%20sch%u016Fze
55127,0,1307829600,103,53,25,3,184,A,Po%u0159ad%20sch%u016Fze
55128,0,1307829600,157,5,18,5,185,A,Po%u0159ad%20sch%u016Fze
55129,0,1307829600,100,51,30,4,185,A,Po%u0159ad%20sch%u016Fze
55130,0,1307829600,145,10,25,5,185,A,Po%u0159ad%20sch%u016Fze
55131,0,1307829600,154,11,13,7,185,A,Po%u0159ad%20sch%u016Fze
55132,0,1307829600,106,71,4,4,185,A,Po%u0159ad%20sch%u016Fze
55133,0,1307829600,103,50,28,4,185,A,Po%u0159ad%20sch%u016Fze
55134,0,1307829600,136,2,15,2,155,A,%20
55135,109,1307829600,70,91,2,3,166,R,N%E1vrh%20na%20zm%u011Bnu%20usnesen%ED%20PS%20%u010D.%2011
55136,109,1307829600,87,68,8,3,166,A,N%E1vrh%20na%20zm%u011Bnu%20usnesen%ED%20PS%20%u010D.%2011
55137,110,1307829600,147,4,3,4,158,A,N%E1vrh%20na%20zm%u011Bnu%20usnesen%ED%20PS%20%u010D.%2012
55138,110,1307829600,88,39,24,9,160,A,N%E1vrh%20na%20zm%u011Bnu%20usnesen%ED%20PS%20%u010D.%2012
55139,110,1307829600,158,0,4,1,163,A,N%E1vrh%20na%20zm%u011Bnu%20usnesen%ED%20PS%20%u010D.%2012
55140,110,1307829600,89,49,21,4,163,A,N%E1vrh%20na%20zm%u011Bnu%20usnesen%ED%20PS%20%u010D.%2012
55141,2,1307829600,120,30,10,6,166,A,N.z.o%20trestn%ED%20odpov%u011Bdnosti%20pr%E1v.%20osob%20a%20%u0159%EDzen%ED%20proti%20nim%20-%20EU
55142,3,1307829600,123,27,12,6,168,A,N.z.%20o%20zm%u011Bn%u011B%20z%E1kon%u016F%20v%20souvisl.s%20p%u0159ij.z%E1k.o%20tr.odpov%u011Bdnosti
55143,0,1307829600,145,2,22,2,171,A,%20
55144,4,1307829600,149,0,25,0,174,A,Novela%20z.%20o%20rozpo%u010Dtov%FDch%20pravidlech
55145,5,1307829600,61,81,3,5,150,R,Novela%20z.%20o%20znalc%EDch%20a%20tlumo%u010Dn%EDc%EDch
55146,5,1307829600,158,1,5,0,164,A,Novela%20z.%20o%20znalc%EDch%20a%20tlumo%u010Dn%EDc%EDch
55147,6,1307829600,159,0,9,0,168,A,Novela%20z.%20o%20obchodov%E1n%ED%20s%20ohro%u017Een%FDmi%20druhy%20-%20EU
55148,7,1307829600,60,85,22,2,169,R,Novela%20z.%20o%20trestn%EDm%20%u0159%EDzen%ED%20soudn%EDm%20%28trestn%ED%20%u0159%E1d%29%20-%20EU
55149,7,1307829600,127,10,16,17,170,A,Novela%20z.%20o%20trestn%EDm%20%u0159%EDzen%ED%20soudn%EDm%20%28trestn%ED%20%u0159%E1d%29%20-%20EU
55150,8,1307829600,61,96,15,1,173,R,Novela%20z.%20o%20elektronick%FDch%20komunikac%EDch%20-%20EU
55151,8,1307829600,156,0,15,4,175,A,Novela%20z.%20o%20elektronick%FDch%20komunikac%EDch%20-%20EU
55152,9,1307829600,62,98,12,2,174,R,N.z.%20o%20zru%u0161en%ED%20z%E1kona%20o%20ve%u0159ej.%20nezis.%20%FAstav.%20zdrav.%20za%u0159%EDz.
55153,9,1307829600,101,60,12,0,173,A,N.z.%20o%20zru%u0161en%ED%20z%E1kona%20o%20ve%u0159ej.%20nezis.%20%FAstav.%20zdrav.%20za%u0159%EDz.
55154,9,1307829600,157,2,13,1,173,A,N.z.%20o%20zru%u0161en%ED%20z%E1kona%20o%20ve%u0159ej.%20nezis.%20%FAstav.%20zdrav.%20za%u0159%EDz.
55155,9,1307829600,102,61,10,0,173,A,N.z.%20o%20zru%u0161en%ED%20z%E1kona%20o%20ve%u0159ej.%20nezis.%20%FAstav.%20zdrav.%20za%u0159%EDz.
55156,10,1307829600,90,57,16,5,168,R,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
55157,11,1307829600,104,40,24,0,168,A,Novela%20z.%20o%20slu%u017Eb%u011B%20st%E1tn%EDch%20zam%u011Bstnanc%u016F
55158,0,1310421600,101,0,18,0,119,A,Po%u0159ad%20sch%u016Fze
55159,13,1310421600,108,0,1,0,109,A,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55160,24,1310421600,128,1,13,0,142,A,Novela%20z.%20o%20m%EDstn%EDch%20poplatc%EDch
55161,28,1310421600,112,1,34,1,148,A,Novela%20z.%20o%20pozemn%EDch%20komunikac%EDch
55162,0,1313100000,68,2,5,3,78,A,Po%u0159ad%20sch%u016Fze
55163,0,1313100000,59,4,15,4,82,A,Po%u0159ad%20sch%u016Fze
55164,0,1313100000,74,2,9,0,85,A,Po%u0159ad%20sch%u016Fze
55165,141,1313100000,42,45,23,0,110,R,P%EDsemn%E1%20interpelace%20J.%20Tejce%20na%20A.%20Vondru%20ve%20v%u011Bci%20v%FD%u0161e%20plat%u016F%2C%20odm%u011Bn%20a
55166,141,1313100000,79,1,30,1,111,A,P%EDsemn%E1%20interpelace%20J.%20Tejce%20na%20K.%20Schwarzenberga%20ve%20v%u011Bci%20v%FD%u0161e%20plat%u016F%2C
55167,141,1313100000,46,39,3,1,89,A,P%EDsemn%E1%20interpelace%20K.%20Kone%u010Dn%E9%20na%20M.%20Kubu%20ve%20v%u011Bci%20d%u016Fln%EDho%20d%EDla%20%u017Deb
55168,141,1313100000,42,59,13,1,115,R,P%EDsemn%E1%20interpelace%20D.%20Ratha%20na%20P.%20Ne%u010Dase%20ve%20v%u011Bci%20informace%20o%20v%FD%u0161i%20pla
55169,56,1313100000,71,59,2,0,132,A,Sm%u011Brnice%20Rady%20o%20spole%u010Dn%E9m%20syst%E9mu%20dan%u011B%20z%20fin.%20transakc%ED
55170,117,1313100000,84,7,14,13,118,A,N%E1vrh%20na%20zm%u011Bnu%20jednac%EDho%20po%u0159%E1dku%20v%20jednac%EDm%20s%E1le%20PS
55171,134,1313100000,114,0,7,0,121,A,N%E1vrh%20II.%20zm%u011Bny%20rozpo%u010Dtu%20SFRB%20na%20rok%202011
55172,57,1313100000,113,1,10,0,124,A,Zm%u011Bny%20%DAml.%20Mezin%E1rodn%ED%20dru%u017Eicov%E9%20org.%20pro%20pohybliv%E9%20slu%u017Eby
55173,58,1313100000,110,1,13,0,124,A,P%u0159%EDstup%20%u010CR%20k%20revid.%20Prot.%20o%20Mez.dru%u017E.org.%20pro%20pohyb.%20slu%u017Eby
55174,59,1313100000,109,1,14,0,124,A,Doh.%20mezi%20%u010CR%20a%20vl.%20Argentinsk%E9%20rep.%20o%20leteck%FDch%20slu%u017Eb%E1ch
55175,60,1313100000,107,1,13,1,122,A,Mezin%E1rodn%ED%20%FAmluva%20proti%20dopingu%20ve%20sportu
55176,61,1313100000,101,1,19,0,121,A,Doh.%20o%20z%u0159%EDzen%ED%20St%u0159edoevr.%20funk%u010Dn%EDho%20bloku%20vzdu%u0161n%E9ho%20prostoru
55177,62,1313100000,100,1,19,0,120,A,Doh.o%20z%u0159%EDzen%ED%20a%20provozov%E1n%ED%20letov%FDch%20slu%u017Eeb%20org.%20EUROCONTROL
55178,63,1313100000,94,1,3,0,98,A,Doh.mezi%20%u010CR%20a%20%C1zerb%E1jd%u017E%E1nskou%20rep.%20o%20podpo%u0159e%20a%20ochr.investic
