id,bod,datum,votes_pro,votes_proti,votes_zdrzel,votes_nehlasoval,prihlaseno,vysledek,nazev
54290,39,1315519200,58,87,2,0,147,R,Vl.n.z.%20v%20souvislosti%20s%20p%u0159ij.%20z.%20o%20d%u016Fch.%20a%20pen.%20spo%u0159en%ED%20-%20EU
54291,39,1315519200,88,28,24,7,147,A,Vl.n.z.%20v%20souvislosti%20s%20p%u0159ij.%20z.%20o%20d%u016Fch.%20a%20pen.%20spo%u0159en%ED%20-%20EU
54292,39,1315519200,88,54,2,3,147,A,Vl.n.z.%20v%20souvislosti%20s%20p%u0159ij.%20z.%20o%20d%u016Fch.%20a%20pen.%20spo%u0159en%ED%20-%20EU
54293,39,1315519200,88,53,4,2,147,A,Vl.n.z.%20v%20souvislosti%20s%20p%u0159ij.%20z.%20o%20d%u016Fch.%20a%20pen.%20spo%u0159en%ED%20-%20EU
54294,39,1315519200,87,57,2,0,146,A,Vl.n.z.%20v%20souvislosti%20s%20p%u0159ij.%20z.%20o%20d%u016Fch.%20a%20pen.%20spo%u0159en%ED%20-%20EU
54295,40,1315519200,142,3,4,0,149,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54296,40,1315519200,60,85,3,1,149,R,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54297,40,1315519200,86,22,30,9,147,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54298,40,1315519200,143,0,4,0,147,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54299,40,1315519200,88,56,2,1,147,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54300,40,1315519200,0,144,2,1,147,R,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54301,40,1315519200,1,140,5,1,147,R,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54302,40,1315519200,58,86,3,0,147,R,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54303,40,1315519200,59,87,1,0,147,R,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54304,40,1315519200,59,87,1,0,147,R,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54305,40,1315519200,145,0,1,1,147,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54306,40,1315519200,89,58,0,0,147,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54307,41,1315519200,140,2,5,0,147,A,Novela%20z.%20o%20zam%u011Bstnanosti
54308,41,1315519200,59,84,0,0,143,R,Novela%20z.%20o%20zam%u011Bstnanosti
54309,41,1315519200,87,51,2,4,144,A,Novela%20z.%20o%20zam%u011Bstnanosti
54310,41,1315519200,85,30,24,4,143,A,Novela%20z.%20o%20zam%u011Bstnanosti
54311,41,1315519200,58,86,0,0,144,R,Novela%20z.%20o%20zam%u011Bstnanosti
54312,41,1315519200,60,83,1,0,144,R,Novela%20z.%20o%20zam%u011Bstnanosti
54313,41,1315519200,85,30,25,3,143,A,Novela%20z.%20o%20zam%u011Bstnanosti
54314,41,1315519200,59,83,0,1,143,R,Novela%20z.%20o%20zam%u011Bstnanosti
54315,41,1315519200,58,82,0,3,143,R,Novela%20z.%20o%20zam%u011Bstnanosti
54316,41,1315519200,84,58,1,0,143,A,Novela%20z.%20o%20zam%u011Bstnanosti
54317,42,1315519200,130,0,7,0,137,A,Vl.n.z.%20o%20poskytov%E1n%ED%20d%E1vek%20osob%E1m%20se%20zdravotn%EDm%20posti%u017Een%EDm
54318,42,1315519200,52,82,4,0,138,R,Vl.n.z.%20o%20poskytov%E1n%ED%20d%E1vek%20osob%E1m%20se%20zdravotn%EDm%20posti%u017Een%EDm
54319,42,1315519200,83,41,8,6,138,A,Vl.n.z.%20o%20poskytov%E1n%ED%20d%E1vek%20osob%E1m%20se%20zdravotn%EDm%20posti%u017Een%EDm
54320,42,1315519200,107,6,24,1,138,A,Vl.n.z.%20o%20poskytov%E1n%ED%20d%E1vek%20osob%E1m%20se%20zdravotn%EDm%20posti%u017Een%EDm
54321,42,1315519200,83,52,0,0,135,A,Vl.n.z.%20o%20poskytov%E1n%ED%20d%E1vek%20osob%E1m%20se%20zdravotn%EDm%20posti%u017Een%EDm
54322,0,1316469600,103,0,21,0,124,A,%20
54323,0,1316469600,98,48,24,7,177,A,Po%u0159ad%20sch%u016Fze
54324,0,1316469600,152,1,23,2,178,A,Po%u0159ad%20sch%u016Fze
54325,0,1316469600,126,16,19,18,179,A,Po%u0159ad%20sch%u016Fze
54326,0,1316469600,155,2,17,6,180,A,Po%u0159ad%20sch%u016Fze
54327,0,1316469600,165,1,9,0,175,A,Po%u0159ad%20sch%u016Fze
54328,0,1316469600,73,89,5,8,175,R,Po%u0159ad%20sch%u016Fze
54329,0,1316469600,71,98,4,3,176,R,Po%u0159ad%20sch%u016Fze
54330,0,1316469600,128,45,2,2,177,A,Po%u0159ad%20sch%u016Fze
54331,0,1316469600,167,3,7,0,177,A,Po%u0159ad%20sch%u016Fze
54332,0,1316469600,76,87,7,8,178,R,Po%u0159ad%20sch%u016Fze
54333,0,1316469600,125,28,19,6,178,A,Po%u0159ad%20sch%u016Fze
54334,0,1316469600,40,92,31,15,178,R,Po%u0159ad%20sch%u016Fze
54335,0,1316469600,124,23,21,10,178,A,Po%u0159ad%20sch%u016Fze
54336,0,1316469600,142,17,12,7,178,A,Po%u0159ad%20sch%u016Fze
54337,0,1316469600,133,14,23,8,178,A,Po%u0159ad%20sch%u016Fze
54338,0,1316469600,155,7,12,4,178,A,Po%u0159ad%20sch%u016Fze
54339,0,1316469600,109,15,38,16,178,A,Po%u0159ad%20sch%u016Fze
54340,0,1316469600,100,22,37,19,178,A,Po%u0159ad%20sch%u016Fze
54341,0,1316469600,98,70,1,1,170,A,Po%u0159ad%20sch%u016Fze
54342,23,1316469600,92,63,1,0,156,A,N.z.%20o%20zru%u0161en%ED%20z%E1kona%20o%20ve%u0159ej.%20nezis.%20%FAstav.%20zdrav.%20za%u0159%EDz.
54343,24,1316469600,87,56,0,1,144,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54344,27,1316469600,70,98,0,1,169,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
54345,27,1316469600,70,100,0,0,170,R,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
54346,27,1316469600,167,0,3,0,170,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
54348,27,1316469600,93,43,14,20,170,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
54349,27,1316469600,107,39,13,11,170,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
54350,27,1316469600,95,48,11,16,170,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
54351,27,1316469600,98,54,11,7,170,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
54352,27,1316469600,100,63,6,1,170,A,Vl.n.z.souvisej%EDc%ED%20se%20z%u0159%EDzen%EDm%20jednoho%20inkasn%EDho%20m%EDsta%20-%20EU
54353,26,1316469600,134,0,1,0,135,A,Vl.n.z.o%20mezin%E1rodn%ED%20pomoci%20p%u0159i%20vym%E1h%E1n%ED%20fin.pohled%E1vek%20-%20EU
54354,26,1316469600,81,40,15,5,141,A,Vl.n.z.o%20mezin%E1rodn%ED%20pomoci%20p%u0159i%20vym%E1h%E1n%ED%20fin.pohled%E1vek%20-%20EU
54355,50,1316469600,62,90,0,0,152,R,Novela%20z.%20o%20zru%u0161en%ED%20Fondu%20n%E1rodn%EDho%20majetku
54356,50,1316469600,152,2,0,0,154,A,Novela%20z.%20o%20zru%u0161en%ED%20Fondu%20n%E1rodn%EDho%20majetku
54357,50,1316469600,92,61,1,0,154,A,Novela%20z.%20o%20zru%u0161en%ED%20Fondu%20n%E1rodn%EDho%20majetku
54358,10,1316469600,84,18,19,9,130,A,Novela%20z.%20o%20uv%E1d%u011Bn%ED%20biocidn%EDch%20p%u0159%EDpravk%u016F%20na%20trh
54359,11,1316469600,82,48,2,3,135,A,Novela%20z.%20o%20z%EDsk%E1v%E1n%ED%20zp%u016Fsob.%20k%20v%FDkonu%20zdrav.%20povol%E1n%ED
54360,37,1316469600,121,1,12,0,134,A,Novela%20z.%20o%20lidsk%FDch%20tk%E1n%EDch%20a%20bu%u0148k%E1ch
54361,38,1316469600,55,74,1,1,131,R,Novela%20z.%20o%20ochran%u011B%20ve%u0159ejn%E9ho%20zdrav%ED
54362,38,1316469600,54,75,1,1,131,R,Novela%20z.%20o%20ochran%u011B%20ve%u0159ejn%E9ho%20zdrav%ED
54363,38,1316469600,133,0,0,0,133,A,Novela%20z.%20o%20ochran%u011B%20ve%u0159ejn%E9ho%20zdrav%ED
54364,38,1316469600,54,72,3,3,132,R,Novela%20z.%20o%20ochran%u011B%20ve%u0159ejn%E9ho%20zdrav%ED
54365,38,1316469600,56,68,2,6,132,R,Novela%20z.%20o%20ochran%u011B%20ve%u0159ejn%E9ho%20zdrav%ED
54366,64,1316469600,125,0,9,1,135,A,R%E1mcov%E1%20%FAmluva%20o%20kontrole%20tab%E1ku
54367,64,1316469600,123,5,7,1,136,A,R%E1mcov%E1%20%FAmluva%20o%20kontrole%20tab%E1ku
54368,32,1316469600,26,81,11,18,136,R,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
54369,32,1316469600,129,1,10,0,140,A,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
54370,0,1316556000,93,3,17,1,114,A,%20
54371,0,1316556000,70,28,21,3,122,A,Po%u0159ad%20sch%u016Fze
54372,8,1316556000,106,13,6,6,131,A,Vl.n.z.%20o%20chemick%FDch%20l%E1tk%E1ch%20%28chemick%FD%20z%E1kon%29%20-%20EU
54373,9,1316556000,124,4,11,1,140,A,Novela%20z.%20o%20obchodov%E1n%ED%20s%20ohro%u017Een%FDmi%20druhy%20-%20EU
54374,34,1316556000,137,1,15,0,153,A,Vl.n.z.%20o%20l%E1tk%E1ch%2C%20kter%E9%20po%u0161kozuj%ED%20ozonovou%20vrstvu%20-%20EU
54375,35,1316556000,147,0,12,0,159,A,Vl.n.z.%20o%20ochran%u011B%20ovzdu%u0161%ED%20-%20EU
54376,35,1316556000,127,14,16,3,160,A,Vl.n.z.%20o%20ochran%u011B%20ovzdu%u0161%ED%20-%20EU
54377,71,1316556000,130,0,29,0,159,A,Prot.%20k%20R%E1mcov%E9%20%FAml.%20o%20ochran%u011B%20a%20udr%u017Eiteln%E9m%20rozvoji%20Karpat
54378,72,1316556000,123,0,34,0,157,A,Nagojsko-kualalumpursk%FD%20prot.%20o%20odpov%u011Bdnosti%20a%20n%E1hr.%u0161kod
54379,1,1316556000,70,43,45,6,164,R,Novela%20z.%20o%20Rejst%u0159%EDku%20trest%u016F%20-%20EU
54380,1,1316556000,107,11,10,11,139,A,Novela%20z.%20o%20Rejst%u0159%EDku%20trest%u016F%20-%20EU
54381,1,1316556000,76,53,2,8,139,A,Novela%20z.%20o%20Rejst%u0159%EDku%20trest%u016F%20-%20EU
54382,2,1316556000,43,82,4,10,139,R,N.z.o%20trestn%ED%20odpov%u011Bdnosti%20pr%E1v.%20osob%20a%20%u0159%EDzen%ED%20proti%20nim%20-%20EU
54383,4,1316556000,69,57,2,1,129,A,Novela%20obchodn%EDho%20z%E1kon%EDku%20-%20EU
54384,6,1316556000,64,54,0,2,120,A,Novela%20z.%20o%20trestn%EDm%20%u0159%EDzen%ED%20soudn%EDm%20%28trestn%ED%20%u0159%E1d%29%20-%20EU
54385,7,1316556000,65,51,0,1,117,A,Novela%20z.%20o%20p%u0159em%u011Bn%E1ch%20obchodn%EDch%20spole%u010Dnost%ED%20a%20dru%u017Estev%20-%20EU
54386,14,1316556000,75,47,4,3,129,A,Novela%20z.%20o%20z%E1pisech%20vlastnick%FDch%20pr%E1v%20k%20nemovitostem
54387,17,1316556000,66,51,1,0,118,A,Novela%20z.%20o%20platu%20st%E1tn%EDch%20z%E1stupc%u016F
54388,18,1316556000,70,37,11,0,118,A,Novela%20z.%20o%20zam%u011Bstnanosti%20-%20EU
54389,19,1316556000,76,50,3,0,129,A,Novela%20z.%20o%20slu%u017Eb%u011B%20st%E1tn%EDch%20zam%u011Bstnanc%u016F
54390,25,1316556000,116,0,21,1,138,A,Novela%20z.o%20podpo%u0159e%20v%FDzkumu%2Cexperiment%E1ln%EDho%20v%FDvoje%20a%20inovac%ED
54391,25,1316556000,84,27,9,0,120,A,Novela%20z.o%20podpo%u0159e%20v%FDzkumu%2Cexperiment%E1ln%EDho%20v%FDvoje%20a%20inovac%ED
54392,28,1316556000,118,0,11,0,129,A,Novela%20z.%20o%20uzn%E1v%E1n%ED%20odborn%E9%20kvalifikace%20-%20EU
54393,29,1316556000,115,2,19,1,137,A,Novela%20z.%20o%20uzn%E1v%E1n%ED%20v%FDsledk%u016F%20dal%u0161%EDho%20vzd%u011Bl%E1v%E1n%ED
54394,30,1316556000,119,1,19,1,140,A,Novela%20z.%20o%20ob%u011Bhu%20osiva%20a%20sadby%20-%20EU
54395,12,1316556000,64,38,33,3,138,R,Novela%20z.%20o%20elektronick%FDch%20komunikac%EDch%20-%20EU
54396,31,1316556000,131,1,2,1,135,A,Novela%20z.%20o%20podm%EDnk%E1ch%20p%u0159evodu%20zem%u011Bd%u011Bl.%20a%20lesn%EDch%20pozemk%u016F%20-%20EU
54397,33,1316556000,124,1,18,0,143,A,Vl.n.z.%20o%20mediaci%20-%20EU
54398,36,1316556000,126,1,16,1,144,A,Novela%20z.%20o%20hospod%E1%u0159sk%FDch%20opat%u0159en%EDch%20pro%20krizov%E9%20stavy
54399,39,1316556000,31,1,114,0,146,R,Novela%20z.%20o%20m%EDstn%EDch%20poplatc%EDch
54400,39,1316556000,136,1,13,1,151,A,Novela%20z.%20o%20m%EDstn%EDch%20poplatc%EDch
54401,39,1316556000,121,12,16,2,151,A,Novela%20z.%20o%20m%EDstn%EDch%20poplatc%EDch
54402,39,1316556000,96,34,18,3,151,A,Novela%20z.%20o%20m%EDstn%EDch%20poplatc%EDch
54403,39,1316556000,65,61,17,8,151,R,Novela%20z.%20o%20m%EDstn%EDch%20poplatc%EDch
54404,0,1316642400,67,0,18,0,85,A,%20
54405,0,1316642400,68,77,4,0,149,R,Po%u0159ad%20sch%u016Fze
54406,0,1316642400,92,3,18,6,119,A,%20
54407,102,1316642400,93,5,26,2,126,A,N%E1vrh%20harmonogramu%20projedn%E1v%E1n%ED%20n%E1vrhu%20st%E1tn%EDho%20rozpo%u010Dtu%202012
54408,52,1316642400,115,0,19,0,134,A,Sml.%20mezi%20%u010CR%20a%20vl.%20Rep.%20Kazachst%E1n%20p%u0159eb%EDr%E1n%ED%20osob
54409,53,1316642400,117,1,14,0,132,A,Doh.mezi%20%u010CR%20a%20Irskem%20o%20podpo%u0159e%20a%20vz%E1jemn%E9%20ochran%u011B%20investic
54410,54,1316642400,111,0,21,0,132,A,Doh.%20mezi%20%u010CR%20a%20Sr%EDlanskou%20dem.%20soc.%20rep.%20o%20podpo%u0159e%20investic
54411,55,1316642400,110,1,21,0,132,A,Charta%20Mezin%E1rodn%EDho%20energetick%E9ho%20f%F3ra
54412,56,1316642400,109,0,22,0,131,A,Sml.%20mezi%20%u010CR%20a%20Lucem.%20velkov%E9v.%20o%20v%FDm.%20a%20ochr.%20utaj.%20infom.
54413,57,1316642400,104,1,27,0,132,A,Doh.%20mezi%20st%E1ty%20EU%20a%20Gruzi%ED%20o%20spol.%20leteck%E9m%20prostoru
54414,58,1316642400,109,0,23,0,132,A,Evr.-st%u0159edomo%u0159.%20let.doh.mezi%20st%E1ty%20EU%20a%20Jord%E1nsk%FDm%20h%E1%u0161.kr%E1l.
54415,59,1316642400,109,1,21,0,131,A,Doh.%20mezi%20%u010CR%20a%20vl.%20Argentinsk%E9%20rep.%20o%20leteck%FDch%20slu%u017Eb%E1ch
54416,60,1316642400,108,0,24,0,132,A,Doh.%20o%20z%u0159%EDzen%ED%20St%u0159edoevr.%20funk%u010Dn%EDho%20bloku%20vzdu%u0161n%E9ho%20prostoru
54417,61,1316642400,110,1,24,0,135,A,Doh.o%20z%u0159%EDzen%ED%20a%20provozov%E1n%ED%20letov%FDch%20slu%u017Eeb%20org.%20EUROCONTROL
54418,62,1316642400,115,1,21,0,137,A,Mezin%E1rodn%ED%20%FAmluva%20proti%20dopingu%20ve%20sportu
54419,63,1316642400,108,0,28,0,136,A,Doporu%u010Den%ED%20MOP%20%u010D.%20200%20o%20HIV%20a%20AIDS%20a%20sv%u011Bt%u011B%20pr%E1ce
54420,63,1316642400,97,7,30,2,136,A,Doporu%u010Den%ED%20MOP%20%u010D.%20200%20o%20HIV%20a%20AIDS%20a%20sv%u011Bt%u011B%20pr%E1ce
54421,65,1316642400,104,1,31,0,136,A,Doh.mezi%20%u010CR%20a%20%C1zerb%E1jd%u017E%E1nskou%20rep.%20o%20podpo%u0159e%20a%20ochr.investic
54422,66,1316642400,106,1,27,0,134,A,Sml.%20mezi%20%u010CR%20a%20Kr%E1l.%20Bahrajn%20o%20zamezen%ED%20dvoj.%20zdan%u011Bn%ED
54423,67,1316642400,111,0,23,0,134,A,Sml.%20mezi%20%u010CR%20a%20vl.%20Hongkongu%20o%20zamezen%ED%20dvoj%EDmu%20zdan%u011Bn%ED
54424,68,1316642400,110,1,22,0,133,A,Doh.%20o%20Mezin%E1rodn%ED%20bance%20pro%20obnovu%20a%20rozvoj
54425,69,1316642400,113,0,22,0,135,A,Doh.%20mezi%20%u010CR%20a%20vl%E1dou%20Brit.Panen.ostrov%u016F%20o%20v%FDm%u011Bn%u011B%20informac%ED
54426,70,1316642400,111,0,22,1,134,A,Prot.%20o%20trvale%20udr%u017Eiteln%E9m%20obhospoda%u0159ov%E1n%ED%20les%u016F
54427,70,1316642400,111,0,23,0,134,A,Prot.%20o%20trvale%20udr%u017Eiteln%E9m%20obhospoda%u0159ov%E1n%ED%20les%u016F
54428,73,1316642400,105,1,26,0,132,A,Sml.mezi%20%u010CR%20a%20Kyperskou%20rep.%20o%20vz%E1jemn%E9%20ochr.%20utaj.informac%ED
54429,74,1316642400,107,1,23,0,131,A,Doh.%20mezi%20st%E1ty%20EU%20o%20ochran%u011B%20utajovan%FDch%20informac%ED
54430,75,1316642400,104,1,26,0,131,A,Sml.%20mezi%20%u010CR%20a%20vl.%20%C1zerb%E1jd.rep.%20o%20ochr.%20utaj.%20informac%ED
54431,76,1316642400,108,1,23,0,132,A,Doh.%20mezi%20%u010CR%20a%20Organiz.%20pro%20z%E1kaz%20chem.%20zbran%ED%20o%20inspekc%EDch
54432,77,1316642400,49,43,5,11,108,R,Sml.%20mezi%20%u010CR%20a%20Rep.%20Kosovo%20o%20zp%u011Btn%E9m%20p%u0159eb%EDr%E1n%ED%20osob
54433,77,1316642400,77,29,3,3,112,A,Sml.%20mezi%20%u010CR%20a%20Rep.%20Kosovo%20o%20zp%u011Btn%E9m%20p%u0159eb%EDr%E1n%ED%20osob
54434,105,1316642400,64,18,0,2,84,A,P%u0159ehled%20o%20%u010Dinnosti%20cenov%FDch%20kontroln%EDch%20org%E1n%u016F%20za%20rok%202010
54435,106,1316642400,78,2,7,2,89,A,Inf.%20o%20realizaci%20protipovod%u0148ov%FDch%20opat%u0159en%ED%20v%20%u010CR%20za%20rok%202010
54436,107,1316642400,79,4,8,1,92,A,Zpr%E1va%20o%20stavu%20zem%u011Bd%u011Blstv%ED%20%u010CR%20za%20rok%202010
54437,108,1316642400,79,2,5,4,90,A,V%FDro%u010Dn%ED%20zpr%E1va%20o%20%u010Dinnosti%20Pozemkov%E9ho%20fondu%20%u010CR%20za%20rok%202010
54438,109,1316642400,73,3,13,2,91,A,1.%20dopln%u011Bk%20pl%E1nu%20voj.%20cvi%u010Den%ED%20A%u010CR%20se%20zahrani%u010Dn%EDmi%20partnery
54439,110,1316642400,16,2,73,0,91,R,Inf.%20o%20nasazen%ED%20sil%20MO%20v%20zahrani%u010Dn%EDch%20operac%EDch%20v%20roce%202010
54440,110,1316642400,62,22,0,3,87,A,Inf.%20o%20nasazen%ED%20sil%20MO%20v%20zahrani%u010Dn%EDch%20operac%EDch%20v%20roce%202010
54441,111,1316642400,78,2,5,3,88,A,Zpr%E1va%20o%20v%FDvoji%20mal%E9ho%20a%20st%u0159edn%EDho%20podnik%E1n%ED%20v%20roce%202010
54442,0,1316728800,112,8,11,1,132,A,Po%u0159ad%20sch%u016Fze
54443,0,1316728800,104,12,16,4,136,A,Po%u0159ad%20sch%u016Fze
54444,0,1316728800,109,0,29,1,139,A,Po%u0159ad%20sch%u016Fze
54445,0,1316728800,84,33,25,4,146,A,Po%u0159ad%20sch%u016Fze
54446,0,1316728800,82,21,38,5,146,A,Po%u0159ad%20sch%u016Fze
54447,13,1316728800,117,1,33,0,151,A,Vl.n.z.%20o%20podporovan%FDch%20zdroj%EDch%20energie%20-%20EU
54448,87,1316728800,143,0,12,0,155,A,Novela%20z.%20o%20uv%E1d%u011Bn%ED%20biocidn%EDch%20p%u0159%EDpravk%u016F%20na%20trh
54449,87,1316728800,151,1,3,0,155,A,Novela%20z.%20o%20uv%E1d%u011Bn%ED%20biocidn%EDch%20p%u0159%EDpravk%u016F%20na%20trh
54450,88,1316728800,63,85,6,2,156,R,Novela%20z.%20o%20z%EDsk%E1v%E1n%ED%20zp%u016Fsob.%20k%20v%FDkonu%20zdrav.%20povol%E1n%ED
54451,88,1316728800,147,2,7,0,156,A,Novela%20z.%20o%20z%EDsk%E1v%E1n%ED%20zp%u016Fsob.%20k%20v%FDkonu%20zdrav.%20povol%E1n%ED
54452,88,1316728800,89,15,31,21,156,A,Novela%20z.%20o%20z%EDsk%E1v%E1n%ED%20zp%u016Fsob.%20k%20v%FDkonu%20zdrav.%20povol%E1n%ED
54453,100,1316728800,64,83,11,0,158,R,N.z.%20o%20zru%u0161en%ED%20z%E1kona%20o%20ve%u0159ej.%20nezis.%20%FAstav.%20zdrav.%20za%u0159%EDz.
54454,100,1316728800,85,42,29,3,159,A,N.z.%20o%20zru%u0161en%ED%20z%E1kona%20o%20ve%u0159ej.%20nezis.%20%FAstav.%20zdrav.%20za%u0159%EDz.
54455,100,1316728800,83,65,10,1,159,A,N.z.%20o%20zru%u0161en%ED%20z%E1kona%20o%20ve%u0159ej.%20nezis.%20%FAstav.%20zdrav.%20za%u0159%EDz.
54456,101,1316728800,88,49,2,12,151,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54457,101,1316728800,87,61,1,3,152,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
54458,86,1316728800,132,1,15,0,148,A,Novela%20z.%20o%20obchodov%E1n%ED%20s%20ohro%u017Een%FDmi%20druhy%20-%20EU
54459,94,1316728800,137,0,13,0,150,A,Novela%20z.%20o%20platu%20st%E1tn%EDch%20z%E1stupc%u016F
54460,96,1316728800,80,41,26,1,148,A,Novela%20z.%20o%20slu%u017Eb%u011B%20st%E1tn%EDch%20zam%u011Bstnanc%u016F
54461,99,1316728800,127,0,18,0,145,A,Novela%20z.%20o%20v%FDkonu%20%FAstavn%ED%20v%FDchovy
54462,85,1316728800,123,0,21,0,144,A,Vl.n.z.%20o%20chemick%FDch%20l%E1tk%E1ch%20%28chemick%FD%20z%E1kon%29%20-%20EU
54463,85,1316728800,126,0,18,0,144,A,Vl.n.z.%20o%20chemick%FDch%20l%E1tk%E1ch%20%28chemick%FD%20z%E1kon%29%20-%20EU
54464,85,1316728800,106,2,36,1,145,A,Vl.n.z.%20o%20chemick%FDch%20l%E1tk%E1ch%20%28chemick%FD%20z%E1kon%29%20-%20EU
54465,78,1316728800,130,0,15,0,145,A,Novela%20z.%20o%20Rejst%u0159%EDku%20trest%u016F%20-%20EU
54466,78,1316728800,126,1,17,1,145,A,Novela%20z.%20o%20Rejst%u0159%EDku%20trest%u016F%20-%20EU
54467,78,1316728800,90,32,16,7,145,A,Novela%20z.%20o%20Rejst%u0159%EDku%20trest%u016F%20-%20EU
54468,78,1316728800,98,25,15,5,143,A,Novela%20z.%20o%20Rejst%u0159%EDku%20trest%u016F%20-%20EU
54469,81,1316728800,121,0,20,1,142,A,Novela%20obchodn%EDho%20z%E1kon%EDku%20-%20EU
54470,81,1316728800,119,0,21,2,142,A,Novela%20obchodn%EDho%20z%E1kon%EDku%20-%20EU
54471,81,1316728800,37,78,24,3,142,R,Novela%20obchodn%EDho%20z%E1kon%EDku%20-%20EU
54472,81,1316728800,85,10,37,10,142,A,Novela%20obchodn%EDho%20z%E1kon%EDku%20-%20EU
54473,83,1316728800,128,1,16,0,145,A,Novela%20z.%20o%20trestn%EDm%20%u0159%EDzen%ED%20soudn%EDm%20%28trestn%ED%20%u0159%E1d%29%20-%20EU
54474,83,1316728800,56,67,16,6,145,R,Novela%20z.%20o%20trestn%EDm%20%u0159%EDzen%ED%20soudn%EDm%20%28trestn%ED%20%u0159%E1d%29%20-%20EU
54475,83,1316728800,103,10,19,12,144,A,Novela%20z.%20o%20trestn%EDm%20%u0159%EDzen%ED%20soudn%EDm%20%28trestn%ED%20%u0159%E1d%29%20-%20EU
54476,91,1316728800,126,1,14,2,143,A,Novela%20z.%20o%20z%E1pisech%20vlastnick%FDch%20pr%E1v%20k%20nemovitostem
54477,91,1316728800,131,0,13,0,144,A,Novela%20z.%20o%20z%E1pisech%20vlastnick%FDch%20pr%E1v%20k%20nemovitostem
54478,91,1316728800,82,27,33,2,144,A,Novela%20z.%20o%20z%E1pisech%20vlastnick%FDch%20pr%E1v%20k%20nemovitostem
54479,0,1317074400,133,2,6,0,141,A,Po%u0159ad%20sch%u016Fze
54480,0,1317074400,144,1,1,0,146,A,Po%u0159ad%20sch%u016Fze
54481,0,1317074400,133,5,3,7,148,A,Po%u0159ad%20sch%u016Fze
54482,0,1317074400,142,1,4,2,149,A,Po%u0159ad%20sch%u016Fze
54483,0,1317074400,90,27,26,6,149,A,Po%u0159ad%20sch%u016Fze
54484,0,1317074400,132,5,11,2,150,A,Po%u0159ad%20sch%u016Fze
54485,79,1317074400,143,2,9,0,154,A,N.z.o%20trestn%ED%20odpov%u011Bdnosti%20pr%E1v.%20osob%20a%20%u0159%EDzen%ED%20proti%20nim%20-%20EU
54486,79,1317074400,34,99,17,6,156,R,N.z.o%20trestn%ED%20odpov%u011Bdnosti%20pr%E1v.%20osob%20a%20%u0159%EDzen%ED%20proti%20nim%20-%20EU
54487,79,1317074400,148,1,7,0,156,A,N.z.o%20trestn%ED%20odpov%u011Bdnosti%20pr%E1v.%20osob%20a%20%u0159%EDzen%ED%20proti%20nim%20-%20EU
54488,79,1317074400,18,100,23,16,157,R,N.z.o%20trestn%ED%20odpov%u011Bdnosti%20pr%E1v.%20osob%20a%20%u0159%EDzen%ED%20proti%20nim%20-%20EU
54489,79,1317074400,1,135,12,9,157,R,N.z.o%20trestn%ED%20odpov%u011Bdnosti%20pr%E1v.%20osob%20a%20%u0159%EDzen%ED%20proti%20nim%20-%20EU
54490,79,1317074400,127,0,28,2,157,A,N.z.o%20trestn%ED%20odpov%u011Bdnosti%20pr%E1v.%20osob%20a%20%u0159%EDzen%ED%20proti%20nim%20-%20EU
